eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename,csv_file
1,0,0,1,0,12,1,0,14,15,2,10,0,5,6,0,2,1,s5_01299.csv.png,s5_01299.csv
0,0,1,0,0,11,3,3,2,101,3,4,6,4,0,2,2,0,s5_01300.csv.png,s5_01300.csv
1,1,1,1,0,9,3,4,14,19,2,4,5,3,1,1,2,1,s5_01301.csv.png,s5_01301.csv
1,0,0,2,1,5,3,6,14,36,2,7,6,3,6,0,1,2,s5_01302.csv.png,s5_01302.csv
1,0,0,2,1,9,2,0,14,106,0,7,5,5,0,0,2,2,s5_01303.csv.png,s5_01303.csv
2,1,1,2,1,12,0,5,5,17,2,5,3,4,3,2,1,1,s5_01304.csv.png,s5_01304.csv
1,1,1,2,0,0,0,6,12,8,3,5,5,3,5,0,0,2,s5_01305.csv.png,s5_01305.csv
2,0,1,2,1,1,2,5,9,103,2,4,9,3,1,1,1,2,s5_01306.csv.png,s5_01306.csv
2,0,0,2,0,11,0,6,14,25,0,8,5,4,3,0,1,1,s5_01307.csv.png,s5_01307.csv
0,1,0,1,0,6,2,2,14,33,2,9,2,5,4,0,1,1,s5_01308.csv.png,s5_01308.csv
0,0,1,0,0,7,3,3,11,54,1,4,6,3,6,0,1,1,s5_01309.csv.png,s5_01309.csv
1,1,0,2,1,8,0,4,9,4,3,7,5,5,6,0,2,0,s5_01310.csv.png,s5_01310.csv
0,1,0,0,0,11,0,0,14,38,1,4,6,3,5,0,1,2,s5_01311.csv.png,s5_01311.csv
2,0,1,1,0,9,2,4,14,39,4,9,5,4,4,1,1,0,s5_01312.csv.png,s5_01312.csv
1,1,0,1,1,0,3,5,8,63,1,6,4,3,6,0,1,0,s5_01313.csv.png,s5_01313.csv
2,0,1,0,0,4,2,5,14,40,2,6,8,5,1,1,2,2,s5_01314.csv.png,s5_01314.csv
1,0,0,0,1,1,1,6,14,58,1,4,3,4,1,0,2,2,s5_01315.csv.png,s5_01315.csv
2,0,1,0,1,12,3,6,12,65,0,4,1,4,5,2,1,2,s5_01316.csv.png,s5_01316.csv
0,0,0,0,1,7,3,5,10,89,1,4,9,5,3,1,1,1,s5_01317.csv.png,s5_01317.csv
0,1,1,2,0,1,3,4,14,73,3,5,8,5,3,2,0,2,s5_01318.csv.png,s5_01318.csv
1,1,1,0,0,10,2,4,10,110,2,7,2,4,2,2,0,1,s5_01319.csv.png,s5_01319.csv
0,0,0,2,0,10,3,4,14,104,3,8,6,5,5,2,2,2,s5_01320.csv.png,s5_01320.csv
1,1,0,0,0,5,2,0,11,94,4,4,6,3,3,2,1,0,s5_01321.csv.png,s5_01321.csv
0,1,0,1,0,3,0,2,8,78,2,5,2,3,2,0,0,2,s5_01322.csv.png,s5_01322.csv
1,1,0,2,0,6,2,3,1,98,3,4,8,4,1,0,0,2,s5_01323.csv.png,s5_01323.csv
2,0,1,1,1,6,2,1,13,90,0,10,2,3,3,0,2,2,s5_01324.csv.png,s5_01324.csv
2,0,0,1,1,0,2,1,10,67,3,5,1,3,4,1,1,2,s5_01325.csv.png,s5_01325.csv
2,0,0,1,0,10,0,5,2,10,2,7,3,3,1,0,1,2,s5_01326.csv.png,s5_01326.csv
0,0,0,1,1,9,1,3,6,39,0,4,3,3,2,0,0,1,s5_01327.csv.png,s5_01327.csv
0,0,1,1,1,6,2,1,12,13,3,6,6,4,5,1,1,2,s5_01328.csv.png,s5_01328.csv
1,0,0,2,1,2,3,5,14,98,4,9,2,4,1,1,1,1,s5_01329.csv.png,s5_01329.csv
0,1,1,2,1,2,1,3,1,72,2,6,5,5,2,2,2,1,s5_01330.csv.png,s5_01330.csv
0,0,0,0,1,0,3,3,14,80,1,8,0,3,3,1,0,1,s5_01331.csv.png,s5_01331.csv
1,0,0,0,0,3,2,5,14,59,2,7,4,3,0,2,1,2,s5_01332.csv.png,s5_01332.csv
0,0,1,2,1,10,0,5,14,97,4,9,8,3,4,1,0,2,s5_01333.csv.png,s5_01333.csv
2,0,1,1,1,11,0,2,14,98,3,10,3,3,3,1,2,1,s5_01334.csv.png,s5_01334.csv
2,1,1,1,1,8,0,3,8,13,1,4,0,5,4,2,0,1,s5_01335.csv.png,s5_01335.csv
0,0,0,0,0,9,0,6,14,88,2,4,6,3,3,0,1,0,s5_01336.csv.png,s5_01336.csv
0,1,1,2,0,10,2,4,7,34,0,7,4,4,1,0,1,1,s5_01337.csv.png,s5_01337.csv
0,0,1,1,0,5,1,3,9,39,1,5,6,3,2,1,2,1,s5_01338.csv.png,s5_01338.csv
1,1,1,2,1,7,0,3,14,105,4,8,9,4,4,1,0,0,s5_01339.csv.png,s5_01339.csv
1,0,0,0,0,10,2,4,14,99,0,6,5,3,3,0,2,0,s5_01340.csv.png,s5_01340.csv
2,1,1,2,1,11,0,1,14,87,4,5,7,3,5,2,2,0,s5_01341.csv.png,s5_01341.csv
2,1,1,1,1,12,3,2,7,13,4,7,8,5,6,0,0,2,s5_01342.csv.png,s5_01342.csv
2,0,0,2,0,2,3,4,11,54,0,6,4,3,2,1,2,2,s5_01343.csv.png,s5_01343.csv
0,1,1,2,1,5,3,2,13,69,4,8,8,5,5,0,1,0,s5_01344.csv.png,s5_01344.csv
1,0,0,1,0,5,2,4,2,62,3,9,7,4,3,1,1,2,s5_01345.csv.png,s5_01345.csv
1,0,0,2,1,11,1,2,0,36,1,10,2,4,1,0,1,2,s5_01346.csv.png,s5_01346.csv
1,1,0,0,1,5,2,5,14,80,2,6,7,3,0,0,2,2,s5_01347.csv.png,s5_01347.csv
1,0,1,1,1,11,2,5,14,38,0,9,7,5,5,1,0,0,s5_01348.csv.png,s5_01348.csv
0,0,0,0,0,9,2,6,14,10,1,7,3,3,6,0,1,2,s5_01349.csv.png,s5_01349.csv
2,1,0,1,1,5,3,1,14,10,3,4,1,4,0,0,1,0,s5_01350.csv.png,s5_01350.csv
1,1,0,1,0,11,3,4,6,80,4,8,8,3,0,2,1,0,s5_01351.csv.png,s5_01351.csv
1,0,1,0,0,3,3,6,6,98,0,8,5,5,2,0,1,2,s5_01352.csv.png,s5_01352.csv
2,0,1,2,0,4,3,0,2,45,4,4,0,3,6,2,2,0,s5_01353.csv.png,s5_01353.csv
1,0,1,0,1,6,1,4,10,9,0,8,1,4,1,2,0,0,s5_01354.csv.png,s5_01354.csv
2,0,0,2,1,13,1,2,14,35,1,6,2,3,0,2,1,2,s5_01355.csv.png,s5_01355.csv
0,1,0,0,0,9,1,6,9,2,1,8,3,3,1,1,2,0,s5_01356.csv.png,s5_01356.csv
1,1,1,1,1,12,2,2,14,92,3,9,2,5,4,2,0,2,s5_01357.csv.png,s5_01357.csv
2,0,1,0,1,0,2,2,14,18,0,9,3,5,5,1,1,1,s5_01358.csv.png,s5_01358.csv
2,1,1,2,1,13,3,5,13,40,2,7,6,5,1,2,0,2,s5_01359.csv.png,s5_01359.csv
1,1,0,0,0,11,2,1,14,88,1,10,3,4,6,1,0,1,s5_01360.csv.png,s5_01360.csv
1,0,0,2,0,9,0,5,14,66,2,5,4,5,6,2,1,0,s5_01361.csv.png,s5_01361.csv
0,0,0,1,1,12,3,3,14,53,4,8,5,3,6,1,2,2,s5_01362.csv.png,s5_01362.csv
1,1,1,0,1,6,3,2,0,19,4,10,4,4,0,1,0,1,s5_01363.csv.png,s5_01363.csv
0,0,0,2,0,9,1,4,9,25,2,7,4,5,1,2,1,1,s5_01364.csv.png,s5_01364.csv
1,0,0,1,0,4,1,0,14,80,0,10,6,3,6,1,2,2,s5_01365.csv.png,s5_01365.csv
2,0,0,2,1,2,3,3,12,2,2,5,2,3,1,2,2,2,s5_01366.csv.png,s5_01366.csv
2,1,1,0,0,11,0,5,9,97,2,10,7,5,5,0,2,0,s5_01367.csv.png,s5_01367.csv
1,0,1,0,0,6,2,0,6,83,4,7,9,3,5,2,2,1,s5_01368.csv.png,s5_01368.csv
2,0,0,0,0,6,0,4,14,11,2,10,0,5,3,2,2,2,s5_01369.csv.png,s5_01369.csv
2,0,1,0,1,6,0,6,14,84,0,9,6,5,0,1,0,2,s5_01370.csv.png,s5_01370.csv
0,0,1,0,1,3,3,3,3,82,1,10,7,4,4,2,2,2,s5_01371.csv.png,s5_01371.csv
2,1,0,0,0,13,0,2,14,97,2,6,2,5,5,0,1,1,s5_01372.csv.png,s5_01372.csv
1,1,0,0,1,6,2,6,14,29,1,7,2,4,0,0,0,1,s5_01373.csv.png,s5_01373.csv
0,1,0,0,0,4,1,0,2,65,1,9,3,4,1,0,0,0,s5_01374.csv.png,s5_01374.csv
2,1,0,1,1,6,1,3,3,93,2,6,3,4,0,1,1,1,s5_01375.csv.png,s5_01375.csv
0,1,0,1,0,6,1,0,14,63,2,5,9,3,3,1,2,0,s5_01376.csv.png,s5_01376.csv
2,1,1,0,0,2,2,5,2,109,2,10,1,5,4,2,2,2,s5_01377.csv.png,s5_01377.csv
2,0,0,0,1,8,3,5,10,2,3,5,4,4,0,1,1,0,s5_01378.csv.png,s5_01378.csv
1,1,1,0,1,4,3,3,8,52,2,8,7,3,2,0,1,1,s5_01379.csv.png,s5_01379.csv
0,0,1,1,0,13,3,6,14,40,0,10,6,5,0,2,2,0,s5_01380.csv.png,s5_01380.csv
2,0,0,2,0,4,0,4,14,58,2,7,7,4,2,0,0,1,s5_01381.csv.png,s5_01381.csv
0,1,1,2,0,9,3,2,14,28,3,6,9,3,5,1,1,0,s5_01382.csv.png,s5_01382.csv
1,1,1,1,1,3,2,0,14,94,4,4,5,3,3,2,1,0,s5_01383.csv.png,s5_01383.csv
0,1,0,2,1,10,1,1,14,6,2,5,5,4,4,1,0,2,s5_01384.csv.png,s5_01384.csv
0,0,0,2,1,13,2,4,2,106,4,4,0,4,1,1,1,2,s5_01385.csv.png,s5_01385.csv
1,1,0,1,0,0,0,1,14,72,2,4,5,4,3,1,2,0,s5_01386.csv.png,s5_01386.csv
0,0,1,2,1,0,1,0,7,30,4,7,3,5,2,2,1,2,s5_01387.csv.png,s5_01387.csv
2,0,0,0,1,9,1,5,9,64,2,7,8,5,6,2,1,0,s5_01388.csv.png,s5_01388.csv
0,1,1,0,1,13,2,3,6,3,2,7,8,4,1,0,0,2,s5_01389.csv.png,s5_01389.csv
1,0,0,2,0,6,0,4,14,94,2,6,5,3,3,0,1,2,s5_01390.csv.png,s5_01390.csv
0,1,0,1,1,1,2,0,3,62,1,5,2,5,3,0,0,0,s5_01391.csv.png,s5_01391.csv
0,0,0,1,0,7,1,4,14,106,0,4,4,3,1,0,0,1,s5_01392.csv.png,s5_01392.csv
2,0,0,2,1,8,3,4,14,97,3,4,4,3,4,1,2,0,s5_01393.csv.png,s5_01393.csv
0,0,0,1,1,0,1,1,14,3,2,7,0,4,3,0,2,0,s5_01394.csv.png,s5_01394.csv
2,0,1,2,1,5,1,6,12,59,4,8,8,3,2,0,2,0,s5_01395.csv.png,s5_01395.csv
2,0,1,0,0,6,0,1,4,33,1,10,7,3,4,0,0,2,s5_01396.csv.png,s5_01396.csv
0,0,1,2,0,13,3,6,2,13,2,5,8,4,2,1,2,1,s5_01397.csv.png,s5_01397.csv
2,1,1,2,1,0,2,2,14,75,1,9,1,4,3,1,0,2,s5_01398.csv.png,s5_01398.csv
0,0,1,2,1,8,3,4,11,68,3,10,6,3,4,1,1,2,s5_01399.csv.png,s5_01399.csv
1,1,0,1,1,11,2,1,14,45,4,8,6,3,2,0,2,2,s5_01400.csv.png,s5_01400.csv
1,0,1,2,0,11,0,6,14,80,3,9,0,3,2,2,2,0,s5_01401.csv.png,s5_01401.csv
2,1,0,0,0,8,0,4,13,109,0,4,4,5,0,1,0,1,s5_01402.csv.png,s5_01402.csv
2,1,1,2,1,8,3,0,10,106,2,8,4,5,5,2,1,1,s5_01403.csv.png,s5_01403.csv
0,0,1,1,1,10,1,6,14,6,0,8,9,3,2,1,0,2,s5_01404.csv.png,s5_01404.csv
2,1,0,2,1,3,3,3,14,75,1,7,1,3,2,1,2,2,s5_01405.csv.png,s5_01405.csv
2,0,0,2,0,8,0,1,14,67,4,10,6,3,2,2,1,1,s5_01406.csv.png,s5_01406.csv
2,1,0,0,0,10,0,0,14,59,2,6,5,3,1,2,0,1,s5_01407.csv.png,s5_01407.csv
0,0,1,1,0,0,1,5,5,30,2,10,4,4,0,1,2,0,s5_01408.csv.png,s5_01408.csv
1,0,0,0,0,6,2,3,14,34,1,8,3,4,3,0,0,1,s5_01409.csv.png,s5_01409.csv
0,1,0,0,1,2,1,3,14,24,4,10,0,4,3,1,2,0,s5_01410.csv.png,s5_01410.csv
0,0,0,2,1,2,0,2,11,33,1,6,6,5,3,2,2,0,s5_01411.csv.png,s5_01411.csv
2,0,0,2,1,7,1,6,14,18,0,5,6,4,0,1,2,1,s5_01412.csv.png,s5_01412.csv
1,0,0,1,0,5,1,0,14,5,2,7,2,4,6,0,2,0,s5_01413.csv.png,s5_01413.csv
1,0,1,2,1,13,1,0,14,2,3,4,3,5,3,1,1,2,s5_01414.csv.png,s5_01414.csv
1,0,0,1,1,8,2,1,0,85,2,6,4,4,2,0,2,2,s5_01415.csv.png,s5_01415.csv
2,0,1,2,0,12,3,3,12,80,4,6,2,4,2,0,2,2,s5_01416.csv.png,s5_01416.csv
2,1,1,0,1,12,3,5,0,64,2,7,3,4,6,2,1,2,s5_01417.csv.png,s5_01417.csv
0,0,0,1,0,8,0,4,12,32,0,6,1,4,5,2,1,0,s5_01418.csv.png,s5_01418.csv
0,0,1,0,1,2,3,6,14,73,0,6,9,4,0,2,1,1,s5_01419.csv.png,s5_01419.csv
0,1,0,2,1,7,1,5,4,52,2,6,1,4,2,1,1,1,s5_01420.csv.png,s5_01420.csv
2,0,0,1,1,6,0,1,0,110,1,8,9,5,4,0,0,1,s5_01421.csv.png,s5_01421.csv
1,0,1,0,0,8,0,3,14,45,0,9,1,3,1,2,2,2,s5_01422.csv.png,s5_01422.csv
1,1,0,2,0,0,2,6,12,22,1,10,0,4,6,1,2,1,s5_01423.csv.png,s5_01423.csv
0,1,1,2,0,4,2,6,14,5,0,10,4,3,3,0,2,2,s5_01424.csv.png,s5_01424.csv
2,0,1,2,1,11,2,3,9,8,4,5,8,4,2,2,0,1,s5_01425.csv.png,s5_01425.csv
1,0,0,2,0,12,2,5,14,79,1,9,4,3,6,1,0,2,s5_01426.csv.png,s5_01426.csv
1,1,0,2,0,4,0,4,14,1,4,8,0,3,2,1,0,1,s5_01427.csv.png,s5_01427.csv
2,1,1,0,0,8,3,5,13,88,0,9,3,5,3,0,0,2,s5_01428.csv.png,s5_01428.csv
1,1,1,1,1,5,0,6,5,91,2,4,4,4,5,0,1,0,s5_01429.csv.png,s5_01429.csv
0,0,0,2,0,7,0,0,7,3,2,6,9,4,3,2,2,0,s5_01430.csv.png,s5_01430.csv
1,1,1,0,1,10,0,1,14,101,3,5,9,3,3,1,0,2,s5_01431.csv.png,s5_01431.csv
1,1,1,1,1,6,1,4,1,77,4,5,0,3,1,0,1,2,s5_01432.csv.png,s5_01432.csv
2,1,0,2,0,7,1,5,7,35,3,7,8,4,3,2,2,0,s5_01433.csv.png,s5_01433.csv
0,0,0,2,0,11,3,6,6,12,4,7,3,5,5,2,0,0,s5_01434.csv.png,s5_01434.csv
1,0,0,2,1,1,2,5,14,78,2,9,5,4,4,1,0,2,s5_01435.csv.png,s5_01435.csv
0,1,1,1,1,11,2,1,5,41,2,8,1,5,0,2,0,0,s5_01436.csv.png,s5_01436.csv
0,1,0,2,1,7,3,3,5,48,1,7,9,3,4,0,0,2,s5_01437.csv.png,s5_01437.csv
0,1,1,0,1,8,0,1,14,107,3,10,1,4,5,1,1,0,s5_01438.csv.png,s5_01438.csv
0,1,0,2,0,10,1,2,14,100,0,5,0,5,1,0,2,0,s5_01439.csv.png,s5_01439.csv
0,1,0,0,1,3,0,2,12,35,2,4,6,4,3,2,2,0,s5_01440.csv.png,s5_01440.csv
2,1,1,1,1,11,0,6,14,104,1,8,7,3,1,2,2,1,s5_01441.csv.png,s5_01441.csv
2,0,0,1,1,8,3,1,11,46,3,6,3,5,6,1,0,2,s5_01442.csv.png,s5_01442.csv
2,0,1,1,0,8,0,0,14,52,2,7,1,3,0,1,1,1,s5_01443.csv.png,s5_01443.csv
1,0,1,2,1,9,0,4,14,56,0,6,0,4,6,1,1,1,s5_01444.csv.png,s5_01444.csv
0,0,0,0,1,6,1,3,14,48,4,10,8,5,4,0,1,0,s5_01445.csv.png,s5_01445.csv
2,0,0,1,1,12,1,6,14,6,1,7,5,5,0,2,2,2,s5_01446.csv.png,s5_01446.csv
0,1,1,1,0,13,0,4,4,9,0,10,2,3,2,0,1,1,s5_01447.csv.png,s5_01447.csv
1,1,0,0,0,9,1,3,3,102,2,4,2,5,5,1,0,0,s5_01448.csv.png,s5_01448.csv
0,1,1,0,0,10,0,1,5,79,4,7,7,3,5,1,1,0,s5_01449.csv.png,s5_01449.csv
2,1,1,2,0,12,2,2,8,16,1,9,2,3,3,0,2,2,s5_01450.csv.png,s5_01450.csv
1,0,0,1,1,2,0,2,0,38,1,6,8,5,5,1,0,1,s5_01451.csv.png,s5_01451.csv
2,0,0,2,1,12,0,5,14,87,0,7,0,4,1,1,0,2,s5_01452.csv.png,s5_01452.csv
1,1,1,2,0,13,1,4,1,90,3,7,0,3,0,0,2,0,s5_01453.csv.png,s5_01453.csv
1,1,1,1,0,6,3,3,14,73,0,9,6,4,6,1,0,0,s5_01454.csv.png,s5_01454.csv
1,1,1,0,0,12,0,2,14,18,1,10,2,3,2,2,2,2,s5_01455.csv.png,s5_01455.csv
2,1,0,0,0,5,1,3,14,89,3,5,6,3,1,2,0,0,s5_01456.csv.png,s5_01456.csv
1,0,0,0,1,10,2,2,4,60,0,9,5,5,3,0,2,1,s5_01457.csv.png,s5_01457.csv
0,1,0,2,0,3,2,2,11,5,3,9,4,4,0,0,0,2,s5_01458.csv.png,s5_01458.csv
2,0,0,1,0,5,2,5,14,77,2,5,5,4,4,0,2,1,s5_01459.csv.png,s5_01459.csv
1,1,0,2,0,12,3,5,14,100,0,5,5,5,6,2,1,2,s5_01460.csv.png,s5_01460.csv
1,1,0,0,0,1,0,6,10,91,3,10,7,5,5,2,0,2,s5_01461.csv.png,s5_01461.csv
0,0,1,0,0,11,1,0,14,53,2,10,6,3,1,1,0,0,s5_01462.csv.png,s5_01462.csv
1,1,1,1,1,7,3,5,0,13,0,5,5,5,2,0,1,2,s5_01463.csv.png,s5_01463.csv
2,0,1,1,0,10,2,2,14,6,2,6,6,5,3,0,1,2,s5_01464.csv.png,s5_01464.csv
0,0,0,0,0,1,3,4,14,59,2,10,9,3,6,2,0,0,s5_01465.csv.png,s5_01465.csv
0,0,1,1,0,6,0,1,14,4,3,6,7,3,5,0,1,1,s5_01466.csv.png,s5_01466.csv
1,1,0,1,0,10,3,2,8,60,2,9,5,5,4,2,1,0,s5_01467.csv.png,s5_01467.csv
2,1,1,0,1,1,2,5,14,52,2,10,1,4,3,0,2,2,s5_01468.csv.png,s5_01468.csv
2,1,0,2,0,0,0,1,10,91,2,7,8,5,2,2,2,2,s5_01469.csv.png,s5_01469.csv
1,0,1,0,1,3,1,4,14,90,2,6,3,5,4,1,1,1,s5_01470.csv.png,s5_01470.csv
2,1,0,0,0,6,1,1,7,83,4,10,4,3,2,1,1,0,s5_01471.csv.png,s5_01471.csv
2,0,0,1,1,11,3,2,3,110,0,5,9,5,4,0,2,0,s5_01472.csv.png,s5_01472.csv
1,0,1,2,1,12,1,5,3,50,1,6,8,4,3,0,0,2,s5_01473.csv.png,s5_01473.csv
2,0,1,0,1,7,2,4,13,28,3,4,0,4,6,0,0,1,s5_01474.csv.png,s5_01474.csv
0,1,1,1,1,6,0,4,7,5,2,9,2,5,4,0,0,1,s5_01475.csv.png,s5_01475.csv
2,0,0,1,0,6,2,4,14,110,4,4,7,3,3,2,2,2,s5_01476.csv.png,s5_01476.csv
1,1,0,1,0,3,3,1,14,77,1,4,2,4,2,2,2,0,s5_01477.csv.png,s5_01477.csv
0,1,0,2,0,9,1,6,4,29,2,5,9,4,1,0,0,1,s5_01478.csv.png,s5_01478.csv
0,0,1,2,0,1,0,6,1,57,4,8,2,5,1,0,2,1,s5_01479.csv.png,s5_01479.csv
0,1,0,1,1,1,1,6,14,93,0,7,6,5,0,2,0,1,s5_01480.csv.png,s5_01480.csv
1,1,0,0,0,4,1,4,12,35,3,9,6,3,6,0,1,0,s5_01481.csv.png,s5_01481.csv
2,0,0,1,1,9,0,4,14,101,0,6,1,4,2,2,2,1,s5_01482.csv.png,s5_01482.csv
1,0,1,1,0,9,1,1,3,56,1,5,5,5,1,0,2,2,s5_01483.csv.png,s5_01483.csv
0,0,0,1,0,13,1,5,7,72,0,6,7,5,1,0,0,1,s5_01484.csv.png,s5_01484.csv
2,0,0,1,1,8,1,1,0,81,0,9,7,5,1,2,1,2,s5_01485.csv.png,s5_01485.csv
2,0,1,1,0,13,0,6,8,33,4,5,3,4,2,1,0,1,s5_01486.csv.png,s5_01486.csv
0,1,0,2,0,2,1,0,6,76,2,10,7,3,2,2,1,0,s5_01487.csv.png,s5_01487.csv
2,1,1,1,1,5,1,1,14,85,3,10,0,5,4,1,1,2,s5_01488.csv.png,s5_01488.csv
0,0,0,1,1,3,1,4,3,56,2,5,7,3,0,0,0,0,s5_01489.csv.png,s5_01489.csv
1,1,0,0,0,3,0,0,14,109,4,4,3,3,6,1,2,0,s5_01490.csv.png,s5_01490.csv
0,0,0,2,1,3,1,6,3,80,0,9,2,4,2,2,0,1,s5_01491.csv.png,s5_01491.csv
1,1,1,0,1,1,2,3,3,48,0,4,7,3,5,1,0,0,s5_01492.csv.png,s5_01492.csv
2,1,1,0,1,3,1,0,8,31,0,4,1,4,4,1,1,1,s5_01493.csv.png,s5_01493.csv
0,1,1,1,0,0,0,4,8,88,4,9,0,5,0,0,0,1,s5_01494.csv.png,s5_01494.csv
1,1,0,2,1,10,1,6,14,21,4,8,2,5,4,1,2,2,s5_01495.csv.png,s5_01495.csv
2,1,1,0,1,2,3,0,5,81,4,5,3,4,4,0,0,2,s5_01496.csv.png,s5_01496.csv
1,1,1,0,1,2,1,1,9,102,1,7,9,3,3,2,2,1,s5_01497.csv.png,s5_01497.csv
0,0,0,1,1,11,2,2,14,22,2,5,3,5,2,1,2,0,s5_01498.csv.png,s5_01498.csv
0,1,1,2,1,8,0,0,13,51,4,10,2,3,1,1,1,2,s5_01499.csv.png,s5_01499.csv
0,0,1,1,0,9,0,0,10,79,4,4,0,5,1,1,0,1,s5_01500.csv.png,s5_01500.csv
0,0,0,1,0,2,0,2,6,52,0,10,2,4,1,0,2,2,s5_01501.csv.png,s5_01501.csv
0,1,0,0,1,12,3,4,14,104,4,9,8,5,0,0,1,0,s5_01502.csv.png,s5_01502.csv
2,0,0,2,1,6,2,5,8,77,4,5,1,5,5,1,2,0,s5_01503.csv.png,s5_01503.csv
1,0,1,2,0,7,2,6,2,60,2,9,4,3,6,1,0,2,s5_01504.csv.png,s5_01504.csv
0,1,1,2,0,11,3,1,4,62,3,7,6,5,5,1,0,2,s5_01505.csv.png,s5_01505.csv
0,1,0,1,1,0,2,1,11,88,0,9,5,3,5,1,1,2,s5_01506.csv.png,s5_01506.csv
2,0,0,0,0,0,0,5,1,67,0,5,3,4,4,1,2,1,s5_01507.csv.png,s5_01507.csv
2,0,0,0,0,11,2,3,14,99,0,4,3,3,2,2,1,1,s5_01508.csv.png,s5_01508.csv
1,0,0,1,0,0,0,6,14,20,4,9,8,4,1,0,2,0,s5_01509.csv.png,s5_01509.csv
0,1,0,2,0,2,0,3,14,20,0,9,2,3,1,0,2,2,s5_01510.csv.png,s5_01510.csv
2,1,1,0,0,3,1,0,9,27,3,9,1,4,4,2,0,2,s5_01511.csv.png,s5_01511.csv
1,0,1,1,1,1,1,3,14,63,4,9,2,3,6,0,2,0,s5_01512.csv.png,s5_01512.csv
2,1,1,2,1,2,2,5,0,78,2,5,8,5,3,1,1,1,s5_01513.csv.png,s5_01513.csv
1,1,1,0,1,13,1,4,2,107,3,4,3,3,3,0,2,1,s5_01514.csv.png,s5_01514.csv
1,1,0,2,0,9,1,5,14,51,1,6,8,4,5,1,1,1,s5_01515.csv.png,s5_01515.csv
1,0,0,2,0,10,0,0,8,66,2,6,8,3,3,0,2,2,s5_01516.csv.png,s5_01516.csv
2,1,0,2,1,3,1,6,14,18,1,9,7,3,3,2,1,1,s5_01517.csv.png,s5_01517.csv
2,1,0,0,0,10,2,6,14,24,1,8,8,3,0,1,0,1,s5_01518.csv.png,s5_01518.csv
0,1,1,1,1,2,2,4,3,6,1,10,2,5,4,2,0,1,s5_01519.csv.png,s5_01519.csv
1,1,0,1,1,0,0,6,14,98,2,4,9,3,1,2,0,2,s5_01520.csv.png,s5_01520.csv
0,0,0,0,0,4,2,2,14,90,0,6,0,5,5,0,0,1,s5_01521.csv.png,s5_01521.csv
0,0,0,2,1,3,0,2,14,45,4,4,8,5,1,0,0,1,s5_01522.csv.png,s5_01522.csv
2,0,0,0,0,9,2,3,14,76,4,4,6,3,6,1,1,0,s5_01523.csv.png,s5_01523.csv
2,0,1,2,1,0,3,1,10,29,4,5,6,5,0,0,0,1,s5_01524.csv.png,s5_01524.csv
0,0,1,2,1,5,1,2,14,106,2,8,9,5,2,0,1,0,s5_01525.csv.png,s5_01525.csv
1,0,0,0,0,12,3,5,0,97,3,8,2,3,1,0,1,1,s5_01526.csv.png,s5_01526.csv
0,0,0,0,1,6,0,2,13,80,0,7,3,4,1,1,0,1,s5_01527.csv.png,s5_01527.csv
1,0,0,0,0,3,0,4,14,35,2,8,7,5,4,1,1,2,s5_01528.csv.png,s5_01528.csv
1,1,1,1,1,11,1,6,12,21,0,8,0,5,4,0,0,0,s5_01529.csv.png,s5_01529.csv
2,1,1,0,1,4,0,2,1,56,1,6,8,4,6,0,0,1,s5_01530.csv.png,s5_01530.csv
1,0,1,0,0,4,0,0,14,70,2,10,4,5,2,0,1,0,s5_01531.csv.png,s5_01531.csv
2,0,1,1,0,0,2,0,14,70,4,8,3,3,3,2,0,1,s5_01532.csv.png,s5_01532.csv
1,0,0,0,1,12,1,2,1,74,1,6,1,5,6,1,1,1,s5_01533.csv.png,s5_01533.csv
2,0,1,2,1,7,1,3,2,38,3,7,6,5,5,2,1,1,s5_01534.csv.png,s5_01534.csv
0,1,1,1,0,2,0,5,14,36,3,9,3,3,6,2,0,2,s5_01535.csv.png,s5_01535.csv
0,1,0,0,1,6,2,2,14,47,3,10,6,5,4,0,1,1,s5_01536.csv.png,s5_01536.csv
0,0,1,2,0,1,3,4,0,22,0,8,4,4,0,2,2,1,s5_01537.csv.png,s5_01537.csv
2,1,0,1,1,5,3,3,4,6,1,5,5,5,6,0,0,2,s5_01538.csv.png,s5_01538.csv
0,1,1,2,1,8,1,1,14,6,1,10,0,4,4,1,2,1,s5_01539.csv.png,s5_01539.csv
0,0,0,0,1,0,2,1,0,86,2,10,6,4,0,0,0,1,s5_01540.csv.png,s5_01540.csv
0,0,1,2,1,7,0,1,14,64,4,5,2,3,2,0,1,0,s5_01541.csv.png,s5_01541.csv
1,0,0,0,1,5,3,3,10,90,1,7,8,3,4,2,1,0,s5_01542.csv.png,s5_01542.csv
2,1,1,1,0,9,0,5,14,77,1,7,6,4,5,1,0,0,s5_01543.csv.png,s5_01543.csv
0,0,0,0,1,5,2,1,11,17,1,10,1,3,5,0,2,1,s5_01544.csv.png,s5_01544.csv
1,1,0,2,1,7,1,5,2,70,3,9,2,3,6,0,2,2,s5_01545.csv.png,s5_01545.csv
